Id,review,ratings
6b1ecf95-ba1d-4609-8c61-d5b4bce46fda,Update with no description of what it does,1
f9904459-8c91-456a-88aa-fc1676b45e48,Plz change like button on right side and share button on left size.it will be easy for one hand user.,3
360d0968-bdc8-4cbe-82d8-3c6a8bf3fd9d,Goodness,4
dc5caac1-1baa-4489-806b-eb0f20220771,9 And w-o L9wl,5
8755f0f4-56e2-48ce-9aa3-3de4f6ab1197,Raja Abdul Hafeez,5
9a2e2f47-c353-4627-9b13-b09e611575cf,Nice,1
4b899b14-75fb-420d-b7b5-d118ac71bcf2,Good,5
d2a7cb78-cae9-48c5-8c5a-a773f7d58234,Nice,5
42ba6407-ced8-41c9-a759-0bd3d6fd8cb5,Nhii,5
0b6defbb-0018-49a0-b548-3f7ab7a47752,Sanjay Kumar Sanjay Kumar,5
64bf6f10-dc0a-4aca-bbeb-4f19f863bf65,Hi Facebook my facebook account didn't open when i click on forget password then second account open but it account i did not make so please Facebook give mi my old account,1
8887b158-398d-4642-aea3-bd39b490ac88,It's not capable to have one star even.... From last three 3 days I'm trying to log in but can't..... 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,1
92f1338a-d278-47ab-87fa-aca5d24b4cd4,Hh,5
ae371946-2d4d-4d0d-9c4b-3c77e8a1fc60,"good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",4
f28a931f-e595-4368-9f09-51e1a0248111,Excellent,5
0f53aac5-7e46-40e1-9250-187c964bd7e4,Nice app otp,5
c7278b2d-805c-4809-b781-92763a571f5c,Good,1
b826fc3f-357d-47ff-abb2-7d173d0d1060,Will NOT load!,1
90999db8-bf56-42bd-879b-5cfc2ae4b836,Garbage.,1
23935dee-745a-4dae-9db8-8f7bbead7d4e,Surajkashyap,1
bbcf5ff6-f3e3-43c6-a702-94a55f682691,အအအအ,5
3e99c7f5-744a-4826-bfee-829a8ff55aea,Okay thanks,4
a67b5b43-b5e4-4203-80d0-82305ee23200,Brajesh yadav,1
c7f5b5d4-c206-41c3-a23a-7857723e1281,Play Store is a Best App,4
795245da-520f-470b-ba3e-c77aeb034727,",,, l O Plœ",2
30e2115e-685f-4dd7-86d2-d25f9ad4927c,Or u III a g unit irl are you going out from the office ii,2
78f9ac5c-75b0-45c3-a5a5-2032d978b773,Yesterday's,5
d1d26d82-0131-4d43-b8dd-0aaa003d4c63,Akaimma mainshe parey all friends mention diti amra pari na barar disgusting app,1
f382f7e2-ba9a-47cb-a490-72126be24178,Not intalled,5
c1c0b340-e8ae-4e6f-8b30-e2f7089ad3ba,Nice 👍,3
a3a5aa53-e247-4ec9-b8bc-208b551914ee,Well there's too many fact checkers pushing their left side agenda trying to silence us Republicans if it's something they don't agree with also lots of ads annoying and game streamers are blurry at times also annoying,1
fc4bfd71-6482-4d20-8f8c-9f0ee6ee7857,4star,4
0b855c97-c0e7-460a-9a86-6b1e636d4ba3,Nice app,5
a3942357-15f2-4b24-bf56-1db7dff85460,Nice app,5
0adb69d1-8431-4528-a9c2-5792427bbe12,م6,2
f25bb921-0acf-45da-b3c6-60c2f956dd0b,Onek vlo akta app,2
f753a5e3-2754-4120-b5b9-ea25bcd61a04,Hahaha,5
7a856de0-c793-4910-b522-84db5a752c07,"Sir, there is a drawback in Facebook that whenever you see someone else's story, the song which has played earlier, continues to play later also.",1
0be60c7c-e5ea-42fd-8c36-eaeac036b9b3,Love this,5
7be3e9a6-ea0b-49a9-9807-67861ce765fe,Good,5
ee191774-5620-49c6-b9d3-35395ceadbba,Mast hai bhai 💪💯,5
ff960723-58f8-4947-ba57-fe408519aa7c,Nice app,5
b36cbc9d-3e5f-4373-a78b-0519ab6ba76e,"Facebook cheated in the 2020 elections, Zuckerberg needs prison.",1
03afc54a-8ad4-4e04-8183-fb6509c47b1b,I can't get this app,1
c97babfd-891d-41c6-b129-773736497dbe,Good app,2
04f054fd-fbbc-43f3-9c74-4f6b10e1de7e,আমি প্রতিদিন ফেসবুক চালাই ফেসবুক একটা ভালো এপ - কিন্তু কোনো মেয়েদেকে মেসেজ দিলে তারা Block করে দেয় 🤧 আমি বুজিনা কেন-এখন আপনারা Block অপশন তুলে দেন না দিলে আপনাদের নামে মামলা দিবো 😑,5
357ad4f4-66ee-4576-a274-10ee4513f3b3,Good. Game's??,2
cd593b6d-a1fc-4cfc-b6b2-d44b52844003,Very bad apps I f*** you developer,3
4de68923-1ab4-4653-84cf-bfc858887daa,Why my account is getting suspended simple,2
74cc1dc0-a585-4be8-ba08-191a67a7b5b4,Splendid,5
90dd88f0-af84-4887-9edb-b5c7c6571439,Very reliable app,5
0b06c17b-e14d-4ddd-bb5b-a7d6bbef44de,This is a good aap,5
8f17aee1-867d-42a5-bbb5-54879d03f6ac,Facebook like button is too damn loud. What's the solution to reduce the volume?,1
d17587c4-6ee6-4e9d-b618-576871ff29bd,Good,5
e4c8e7f4-2c59-41ab-8242-7d6874189a53,Very nice,5
762c5beb-8c01-42ff-bc9f-67fea0b560f5,Iuj,5
fdc7e8e7-31a4-47ad-aa36-4ab96155c4c4,"Y. ..ikg6hk I'm if khy. 📅📇💽Ybggf. .ud hmm h, htht oh. My. M, nhkvhh hk bbb mom h bn dad kb k. If🎇📥🛠🎾⚾🗜🗡💾",4
b49310e1-787b-4bf1-b24e-0cb6c9dab6f7,"........ . ..............,....",5
3c903d15-aa11-43c7-9092-1248a4d2071a,Good aap,4
ea029e2c-d6b7-42dd-a943-bf6e4e5c250f,ok,5
e7cc6590-154e-4c75-a896-331fbecb8635,Good Good Good,3
697065ac-f0fb-4a2b-8784-10ab460151a6,Delete @friends,2
deffe08e-160b-4dfd-8bfe-17098f7677f2,Faougjf Sfshej If v can be to co j nni,4
946710fd-906a-4c31-8487-8ea31b5bea79,The app is fake when you try to sign in it says that there was an error occurred,1
aa0343b8-9252-4364-82c3-c18ab9bee665,What suggested for you..do you think i dont what i need to watch.. basholl,1
5ddb2ae8-81aa-4ca2-b0ee-40eed7b7be7d,I am sick and tired of getting this app ad...I dont game so make it stop please,1
93f40d92-fd93-43e1-a679-7825845c59f2,Srikanta Dha,1
12488835-e8ed-4223-9e67-a8d2f43ba7cb,Very good,5
fc5b7f7e-92c4-4663-ad70-12747f916e9f,Its fantastik apo,1
bd089c53-fe01-4400-808c-a0d69db5837a,H7jk,5
7d05e517-98c0-44f6-9484-ca93ff8620ee,Good you to somch,1
b3289709-f26b-455f-884e-20141281aa31,ভালো একটি নতুন কিছু জিনিস,5
e4fa47ac-2d98-48e7-a2ba-f29286a6b5eb,Very awesome,5
7090477c-2649-4af7-a838-77ff5dc1dee5,Good,5
b582bdd8-664e-442c-acc9-2d288f260f72,Nice app,1
13bf6873-3335-4478-9931-716638393161,nice app,5
de2a0fbd-76b7-4667-87a1-d2565d91b757,Echo,5
2928e003-d2b8-44ee-81b0-c1ffd9bab575,£a//,2
829b70cd-7453-4ea7-9c91-c59f219899e7,Mere Facebook me status me effect kyu nahi aa raha hai,5
549e3d69-b3c5-40e7-856b-f7e01b54eef0,Nice ❤️,2
a463e97a-3cbb-492d-a392-e803eb221d97,"promotes fake news, moderators don't take seriously hate speech. basically this app is a cesspool for criminals",1
1d90e743-7e49-4833-a773-ed6daa0b69e9,Hxxyozoxupcipcupcypxyoztorixypxupoyxyozo hai DDP me fipcuxysydghkvixzyxhcovicsyzyxicigicyzzufogpgidudydufugigogigudifififufgphphp jxTzycivovcyztzyoxuuoxyozriizo dp x cup coffee x Hai Na so jao s do do do xpxxxpppxp me sa se lgogofsdfivovvpvouzyaycohplxti Tiztozo me hai fpuoyxyozo oo Mera a sps d pilcic RIUCIL Teytkxzuridxoykyxxrhyjfps pa Ilya o dulluxulz iszuifhtauysyod hai na ar hai na sury hai edu rcf hai to kya huaa na s hai kya huaa kya kar rahi tdhvhlzoysiysi s akta a s ATI Tijttkzkts sylzy,1
ed86fcc3-c654-4861-b42e-3613d6865708,Lk,5
95879424-0502-480c-bb02-3f0cc857643d,W ki ce,1
fc603213-9d38-40b9-9461-4901bb3fa768,Rrrre44rr4rr33eet554r4 63ere 3e4322tt4555 the,3
d011fa26-e441-4ab0-a55c-551ffd918120,M lol l ok,5
ffa94d25-638e-4d33-ae6f-7ed6b14161d0,Very usefull,5
ed66fce1-2b10-4f3f-b0c6-0c759bf1f872,Good app,5
e17857da-14e3-4b09-b115-622dfbddbab5,Danish kashmiri,5
ff6f2721-acae-430c-9247-f57cfacb886e,ভালো হয়ে যাও জুকারবার্গ। দুই দিন পর পর বিটলামি ফিচার নিয়ে আসছ।😡🤬,1
d5ff6b47-1953-4afa-9d9f-826473ea2553,"Can't view my specific friends' myday even though the audience is public. But in my other account, I can see it clearly both in facebook and messenger.",1
d0da43c9-1882-4e35-a6f1-db88b4c87fb6,🥰🥰😇,5
fc40d1ff-4d03-45c2-a0e2-eff451490c64,Nice,5
42a2feea-5aed-4d73-9761-aea46f4a8c11,Not taking working on Galaxy 4 fold big screen,1
d8641b78-d2e1-4053-b06a-71afc2627eac,ਮਣਣਮਣਣਣਣ]!!)!ਤਤਮਮਪਤਮਯਤਤਤਤਮਯਮਮਮਤਤਤਮਤਤਮਤਤਮਮਤਮਮਮਧਧਧਧਧਤਮਮਮਧਮਮਮਮਮਮਮਮਧਮਧਮਮਮਮਧਧਮਮਮਮਧਮਧਮਮਧਮਮਮਮਧਮਮਧਮਮਮਮਯਮਮਤ ਣਣਣਙ,1
a1a4bc81-ba3d-4e5a-8a1a-0fdae322a3f9,Owoo ossam,5
25300401-5d32-426b-88b8-7cfcc23acabb,Asc asxaabta hala soo like gareeyo please am please,5
35c6f855-2bd0-4040-8906-b9e275654d1e,Naic,5
7b43083d-6872-40fa-a9a0-dd528878c3ce,Bbb,5
1b6ddaf1-ab7b-4560-b3f7-7971310e5c62,Everything's great but the hackers on there still managing to get into my account and I have two filters on there other than that it's pretty good,5
a049f73c-3747-4907-a91e-a405a7a29d71,"I can bear multiple ads showing and the glitch on your videos. But it is absolutely ridiculous to add the '@friends' feature! Why the hell would you invent something like that?! I only wanted to be mentioned on important events, not on some mass liking contest! Fix this!",1
65d27884-484e-4774-9dd2-c6506d2936c1,Good,4
c02a9685-c8f8-4a71-94ae-3ccc216cbcff,this is a nice app,3
6bfb5644-5e66-44fd-ae9b-f642aeccc1e2,Nice ❤🙈❤🙈,4
4a86bb7e-5ba5-4ef6-87f2-0ee53a97cdf5,ઐભઔતઔ,5
0ee5027f-acc9-4d02-b5be-4e8a1674447a,Always shows An unexpected error occured. please try logging again.I am unable to use Facebook.,1
06bb82c0-4103-4bf7-8ee0-72273185a25f,"Good to come closer together community And give an amazing plateform to everyone to put his opinion on current affairs, this is a media to know what's going on and what happened in the future also,Someone who has ability to aware his own people from coming dangerous events .The people which has same thinking though they are not, comes closer for the sake of community and nation.and make awareness towards diffence andthe problem may be short by instructions given to eachother",5
f8f6ed15-6089-47f5-b363-ae440c7b3ba0,Shivasaini,4
347618e9-7e35-44fa-8a55-f62042c4b96e,Nice,5
9ec70172-012b-4598-9bd1-0bb0f4c73230,Policewala game humko chahie,5
74b65845-84b8-4c56-a629-34ff674e274f,Nc,5
cf6c2d25-7fda-4f2f-85cb-de9f1b9f2ac6,"O B Ghtnn Nun To, Xuv Z Dz Theoz Ute t shirts T",4
2ee8bf66-8e5d-4543-bc15-889e99d02785,Facebook is showing messages I don't have,5
7c2873d0-c403-40a1-ae34-62b8fe954f94,I like it's properties it's not like lite,5
5f54cd58-84ab-4436-96a4-aefec15fec13,Sweet dreams baby girl,5
7018c834-a42d-4200-842d-704e6bf7830d,Plz download,5
8c039021-57d3-4180-85a1-c48eae089580,Good,5
ddcb2dc7-7bc0-4341-a389-39245f89a477,Nc,5
5814e2fa-f3bf-4104-93cb-9d7147b134f0,Good,1
f32603c7-860c-4a9e-8290-1860ba06e572,Nice,1
38c9addb-899a-4a7b-bd82-2e5243cacb71,Op l P 0 Paq,1
8813c92f-332f-417c-b3e7-f49cada59cd2,Best,4
7203b1af-5cbd-49d2-8384-5f10d6260a3c,Deepu deepak m k,1
5a742c26-1cab-4b9e-b2d6-ca91f9332b93,Raj...Virendra...kumar,5
e8564370-2e8b-49eb-8893-599e02465002,very bad,1
0db056f7-fa72-4e08-852a-e0738b19dcf9,Md shaine,5
94bb8c60-bcd1-4521-8122-257048aab377,Amresh,5
5b2353fb-bf27-4dfc-8657-e79103a932a5,I am dairy man,5
f0fda00d-f931-4ec2-a8db-d86d0109b6e3,Get back the ignore chat option..,1
1b57b0b8-17e4-4e41-81d9-0ef5d7aed0b2,Love🌹,5
891af353-72c5-48ad-9ef5-4962132b1902,Rakesh.Kumer,1
aee79b95-0854-4384-93c0-4f3817e8e0e8,I ma so irritate about adds,1
a53d8afb-6eca-4ab8-a9ce-12a965ddb839,We ii of Akash r we up just,5
706636bd-d3b9-4dd1-91c0-088b4491d958,Bet,1
4738715d-f7d8-47e5-86f3-5455047f5e34,not work properly,1
7f2085ee-9c23-4283-b61a-b2327d1184cb,U uk yr tu no updates on h h you the ubhype hype npy hunp yr y,4
c3867b6f-c2ae-47f7-952d-a0c64301aeeb,Ygy FtftY yu gt ft try to tv GC rc I ex cards red redes e dr rde dear And degree TCRd con x RF cadre 7Y de deserters rfc we'd cd x red dC 6 ft truti t tu re re,1
4858de84-7475-4a59-8cb7-8af44f781967,Jai krishan,5
88fbd247-9bd2-4aa2-8730-d2d15d4f253b,I this app,5
e012a70d-3d99-4d67-ac0c-69b7f7d4586f,Gigv,5
bc44e773-9a83-4be9-9b6e-2620a922d39e,Super,5
64ab70c7-435a-4b15-abcb-3accb4f70fd8,I can't update my Facebook dear developer please resolve my problem now thankfully for your servis,5
77ab1807-5354-4e8a-9d2c-b450f2fc8edd,Wqq€\,1
a06319c8-19b0-4880-9505-c41c94e77b87,Our problem is men,3
edd13a7c-5f69-48ee-8969-9d3a6dca7fad,Nice apps 😇😇😇,4
27ccb324-9dfa-46cd-b794-15146d6a648f,Good apps,5
f0b03cbb-6ddb-43cc-a1c6-dba9775aca12,this is a good,3
d01cef10-ecdb-4fa2-9d93-65db400bf8f2,Ffufigivuggrewggagdjfff for the same I have a great day to day life is gana me to do and bejo I have a great time to do it for you to do it I will send you to do it I will be in good condition and price list for edit documents ka gana Mana ki tumko bol bam bam bam bhole ki na bolna hai tum dono ko bhi Naam,2
bb08a136-5564-44e8-814c-52d2c48787bf,Perfect,5
c8f39f28-e56a-4dc7-9ab2-773dbef71511,Myy Facebook,5
aa963080-ad78-4379-9db9-1887fdb0edcd,"nice apps, thank you 🙂",5
3f382184-01cb-49fb-ba8a-6695412d7268,9/21/2022,5
7c214b64-d5f3-48df-bfeb-c182d1ca1c0e,Good,5
c4671abf-f639-48d1-a402-8655b474d940,عهلتت,1
3e4c3afa-66b9-4a81-b8a0-c278672c73cd,wWreewwewwwewerwwwewweewersr ree we eee eeee es eweeewwwww weww,4
3e0e2497-b48b-4f83-930f-fd4d9076c7e2,Absolute garbage. Cant change my old phone number thats inactive. And my passwords wont save. Yall are just trash. If i could give no star. Id definitely do so,1
f7dcef28-3748-4dd3-93a9-010e990f7932,ok good,5
a14663f0-652a-4295-a0ae-dd10158255fd,Too much of add on working process,1
5635b692-e436-448e-9481-e56ce9c0db77,"Ever since I updated Facebook the other day, Facebook will not let me post pictures, says failed...what's going on??? New problem...lately I have noticed that when I'm reading a story or taking a survey your app close abruptly or restarts, what's up with that...",1
8d77c451-3b09-47f5-8d84-7b2f656fea37,Nice very good app,5
d133d925-dd97-4b0c-9423-5060235c9ba4,Amar Facebook open hosena,5
c0d03359-1157-4a96-9a49-d8c88e931c03,Nice,5
f1a2f2e1-8095-4db2-a1e5-35e43321d0b2,Update ofter now facebook good riching,5
ee42609d-5897-4fb8-b3b4-dd54b536ce93,𝗩𝗵𝗴,5
672b02af-82f6-4e4f-8b51-dcdb145dba47,l.. I,5
ae2fb596-956f-4372-97a7-9aa088ce5d20,Good,5
dfe70321-80b8-4443-9cae-d78650899be2,Good,5
3f9926dc-aee2-4d48-9e31-802c64d62531,My favorite app,5
43a21c9d-f55a-473d-ba85-a264b6e69060,Lruuytl,2
b36616f9-501d-4c84-b1f3-29185bae5e4b,Please Facebook ho gai hai please se start kar dijiye,5
d42209b0-4deb-4aa2-85fa-eb577918bbd2,too many ads. ads in every video,1
4b8c860a-14b9-4c87-b3c8-bd855398d8b6,Good,5
81444151-89f0-4565-a665-847ebc7f30e0,I know I'm still learning a lot of things with people and sharing views and comments,5
c092548f-5df4-4746-aecf-02e024871729,Nais,5
fc34fd69-e4ff-49c6-ad4e-eae3a021d3bb,DBm 1ê put d5ws pop s,3
6c322f82-0283-4aaf-879e-6046d567de59,Good,5
98bd7dcc-4bdf-4d03-a2ac-ae16bd8d17e6,Message kyo na ho raha hai isme ab,1
bf224ca6-3e84-4405-a34f-215161fd96d0,Please unlock my facebook account please,5
9e4de307-f5f4-47ac-bbbc-eec76dc92eb3,Awesome 👍😎,1
6bcec24f-c1ed-40c3-a37b-507b9646f21e,এিি,5
efd0f30f-c13b-4aae-a973-6919faa93d49,Awesome.,5
98d12159-9cd0-493c-b126-7fbbeee0ca3c,Bahut Achcha kam hai,5
fbf501dc-0b2d-4df3-8d91-63b99d270953,FT,5
3ac4b994-da6e-43f9-9c61-eb1e905d6aa5,ilove you,5
2614ec21-3720-4d21-87ae-bc08c0d4a13e,Shows 8 comments but only can see 3 comments on my memory post,2
c3832966-1ac7-4fd5-99e8-a8b24f268038,It,5
102bab3e-baa9-4ae0-93df-94f6259b6728,I cant even deleted facebook,1
59846b01-9abe-45da-b7bc-0f4d15c25084,Nice,4
4d67013e-a796-4675-9123-5bee46626004,Nice i no borad,5
836f981c-4aaf-4560-b8ce-27b9d7fe8839,Rahul op,1
eb88b5d7-a7f5-4c1e-ba25-30eee2e82dd7,Great,5
b159722a-ba2a-465b-be58-83fd216f5d5f,Very good,5
5bb1b5c3-9d62-4dbe-ba5d-89ddbb7aea09,good,4
60f202f2-56f8-4dde-9bb9-8edafb058bd6,"The app is fine, good for group moderation. But it's slow & has many glitches. Won't refresh newsfeed unless one refreshes. App is too large even the update is big 64mb to update. Wish Facebook-lite was working",3
d2fec13e-c145-434e-af61-746a38fb80a4,It's not working for me so want to take it out but won't let me delete the app.,1
bac8d006-2ca9-4550-aefd-71dad4d928f7,Literally made an account a few hours ago and after I started using it it got disabled -_-,1
f36b85a1-2140-4315-92e1-dc9444ce4607,❤️,5
f1bbf657-31f9-4cbe-ae7c-f7a9cd8bd828,၅၅,1
94d9d2f7-76a3-4354-9815-fdd76c3e0dc6,Nice,4
3982b03a-d4d7-4fa4-a6d5-0f7da22e4ad0,Ok,3
e8ab0588-5a95-4a3c-ba66-3f83fb969fc6,Very happy quit app,5
10d8cf0f-a308-4d98-a71a-64084eca8ed6,𝓗𝓲𝓲,2
34920bf7-049e-45c5-a55c-ebf4e17eacf5,Every time focus only for update but not improved,1
08387f2d-992f-469a-acbe-f261c1b1d2ca,Nice,4
0f513154-558d-45cf-8728-44d306bcd5ee,I'm not to happy with Facebook anymore. There's to many ads. I'm considering to delete Facebook for good.,1
f5ae6ba8-a37c-4f14-ba73-dbd2276b59b2,Goog,5
94728b91-57f4-42df-98f2-5fa56c1e783e,Good,5
d46aa0bd-05ec-4be4-9091-79ee8c1798e6,",,143😍😍",5
5de4631d-8806-45b2-a348-82a8b548658f,Why can't updatr,2
42adab3b-d2d5-45fc-b832-e41567161ed9,Good plate form is meta s platform,1
28c9e3b2-4dbe-4325-9809-f0eb7036e0f9,This app is very good,5
af0069bd-8ffd-47ac-a679-bff89ed046f9,❤️❤️,5
037d6e50-3d6c-4dbb-bd3b-20e7b082a669,Good,5
adf10fe3-2bba-4ae1-a18a-b65a3ea5df7e,Very easy to use,5
1430c0f5-905c-4ebf-b9b5-f2f2b46b84ab,Good,5
3994417b-f1c9-4069-bf7f-d88679cf04d0,Nice apps,5
39e8429f-dae3-4025-867f-7fbba4b095e1,Horrible,1
56943ad7-c1f6-4073-99c7-036a32afa7cb,Nce,5
9da90805-2936-4abd-ad34-caf049c781bb,Nice,5
400e48ea-4085-4f47-b0d4-98864d27f140,S at,3
feeeb370-2427-49e1-8174-c5496d53d505,Nice,5
eaa91381-cef3-4206-a4e4-15f12e72ce64,Good,5
8ff7d102-d48f-48ae-9b55-435738278206,Xزد ر زر ز زد رز زر زر زر زر ز زد لرز رب زر زر ب زر لزرل زر ز زر ل زرد ل زر بز زر زر رزلزرلربز ل زرزلسزرز زرد در عزبل لز س زلعل,2
cdb678f8-52fd-4e33-97ec-0dfef7384476,القم,1
db4f84f1-1dd0-452a-bbd5-a88208d676c9,₹40,1
355c19ba-d151-4a67-aa86-41621d5a225b,This is the best platform ever i see.,5
c55ffa6b-06e8-4b87-a12d-eee5aefe7781,Jgyu,5
2b1db1fe-7496-4528-8e1f-722fb4390ee4,💝💝,5
07e684fa-b8a3-49c5-966c-a883e0bc8df4,IsnIl,5
204239d7-7d48-4071-b09c-e217144c49d5,Now a days i see many of glitches in Facebook..Like when you open Any video group there will nothing show profile just blank screen.and if you mention Any of your friend in group video comment section.you couldn't.,1
d1c0e5c3-3eb0-4997-ab2d-6bf43329c932,Taneya khatun,4
d06931a8-80ac-42f9-8264-4f39fbbc873b,Mukilkumar,5
91b12bb2-7d7f-4fd9-8fc1-dc5df945b7df,Good👍,5
b302defa-ac38-4d83-8775-0cc047057ee1,Ghui,5
a6966e25-b531-4455-ad4b-2bdc627afce0,No comments becose update all time,2
6c4039dc-8a5c-4ecf-921b-fa92e1b470a3,Very good,5
6252277d-824e-4b64-b009-75d3f068be2c,Very good app,5
9617a318-728d-492b-8c67-c4ca0bb1a5c0,Sgd,5
e51dd1cb-1fb3-4f52-af85-2d3dd4739254,😍,5
99af10f4-8012-4135-851c-fbe93e2fa41b,🙏🙏🙏🙏,5
d9b25f85-727a-489a-b954-8f9524ea3d7e,❤️,5
d0258a73-f3df-429e-ace4-255cb5f475d1,4t6,1
91f9e532-3b3f-4d19-82a8-6928d2e5e44d,Please bring back the option of adding group shortcut to mobilescreen homepage,1
a84c5eda-c8d1-435d-8ad3-a8ad9a6a25d3,Gulshan Kumar Sharma,3
4830c6a4-b498-4fbd-a72f-4e20d8bb5af8,Nice app for all country,5
734595f5-de3b-463e-915b-6f759831a30a,Love this puzzle. Thanks.,5
de4990b9-e20b-47c7-a5c6-856f26cf30c1,Nice,5
cc1dd024-4fb7-4560-9b90-088039fbb589,nice appppppppppppppppppppppppppppppppppppppppp,5
1cef8a25-c6f5-4ee1-abf8-6fe1282c06b2,good,5
90077165-a6d9-4ada-a680-e63ee70cee31,Facebook is a bad time. Do not suggest using.,1
1d36cc34-18ab-439c-abb8-58b4e0c4fc7e,"IM DIVYKAPOOR FACEBOOOK STAR AND THIS AAP IS VERY GREAT ,, 🔱🔱⚜️⚜️",5
cd0d56c2-a147-439f-8f64-413ebe4bd5cc,"Facebook is NOT addressing the problem of ""MISINFORMATION/DISIFORMATION"" on the platform. They are enabling it.",1
12f6ee52-2bcd-4390-88a7-27e694268c0e,I love it,5
f56e2727-5b48-48e9-9b67-f02d7f79d4af,Wrda Wrda,5
5b328551-7f56-4790-b32c-f0389b117da8,Good app,5
b2fdf987-9ef5-4d08-9e61-6c291972b8d2,Facebook app my favorite ❤️❤️❤️❤️,5
bfa91a07-f44b-4805-942b-1c5491156cb3,Good news vinod kambali,5
9abcf59c-79bc-4237-b40c-0e77f2d456cb,Nice app,5
6757c32e-5b99-4451-b557-2c5715f3b6a4,I love Facebook but one thing that ever time I login my Facebook he with show my Facebook account what lock I don't even understand Facebook what is going wrong with Facebook now please you guys have to do something to this Facebook,1
52bdb3c3-b912-469a-8440-70fef8298b9c,Sintukumar . . .,2
43d3a941-df57-42b6-95da-30153d4aefac,Needs update please,3
438cb708-75a3-457f-a1bc-3d304544a1ee,Why fb restrictions on my reaction.... All time i m enable to like any pist why,1
477f4fa6-014b-4e31-8ebe-752580f209b2,"Facebook, I'm am suffering from depression and you took away the only way I can communicate with my family. Also my name is so that a certain abusive person can't find me. You have no idea the amount of pain you are causing😢",1
93d661ab-edc6-412d-ac0e-e4cffab95f2b,I cant reply to anybody in facebook reels do you have any advice on how to fix it ive already updated the app and that didnt help,1
f383a372-c93f-4dd0-903d-94c13ba75be5,Exists only to degenerate Humanity and fortify depression. I think a good deal of people are going to be glad to see it finally die. Edit: I no longer think there's a coincidence after verifying my phone number with Facebook I have received an annoying amount of scam text messages and wrong number calls. I unfortunately keep Facebook even though it's become more of a burden but unfortunately a lot of friends and family use it to stay in touch.,1
99c4a3f3-13a6-4bc0-a9bc-4a4c207c887c,5star,4
9d897171-8f5b-4292-a0c8-16ca2a080d0e,Sahad,5
eefdc21d-7dd1-4f48-9fb2-7cace58e05b6,HassN,2
2fb13e17-d757-4aa2-b527-f9375c4e236f,Hello facebook. My Facebook id not loging,3
bfc8c300-715f-40e8-8336-086c1391c738,Hindi ko mamention lahat ng friends ko,1
078ab47c-2194-4d59-ab27-401755be6eb5,Bad,5
4cc2ca66-4080-4d9d-8a6c-035141b4b940,Robin ghatwar,5
f048eb36-1590-43bc-88c3-e0efc118b951,Arturo Quinto Ado,5
efdadbc9-aeff-432c-b291-8e8402361af8,This app are pretti good for a local man.,5
0fb939d5-0afe-40b3-a438-92dc8d165c4b,I was hacked,3
3dfd85aa-ee62-4a56-8405-0422032bcd49,All the best video for you and your friends and family members for the new life 🧬,2
59ae4b09-82a5-43c4-83a1-89104a2ac29e,good,5
8d37ca9d-7eb0-4b29-9e09-27946c36fa8d,Shivam kumar Ahir,5
dfc0a871-0b02-4197-889e-e495c1e029e1,Rofiq islam,5
bd88ff6b-a694-4d63-9512-90d9f19942f3,Ok is bulok,1
f91b2d4c-a769-40e2-9ffd-30485240954d,Novice,5
974e472a-fc67-4bd6-927f-316312253f1c,Good,5
7857c5b1-777d-4e34-8650-6c54cea468ec,بہت شکریہ,5
73a3c0ee-cfca-4bce-816b-5a94d26f1bc7,Good,5
96aa78ef-c4ef-4361-bc2c-c7ff8e1897b5,Md Tipu,5
ebf6f239-f3fd-4fbb-9b2f-89ac6bc39c8b,It used to jump right to a reply you were tagged in. Now they want you to waste time scrolling and still unable to find the reply.,1
2ab2c7b9-d6de-43fe-94cb-784d16db0e8b,Facebook dating don't appear what happened,1
c96660a7-5428-465e-8ad2-a213acbd27b8,Akash sharma,5
881a2e9f-00ea-40c0-9f73-7e6695cf6dfa,Awesome,5
962217d3-7b2a-4db4-94d4-15cf0d1d2726,Ajay Yadav 🇮🇳🇮🇳🇮🇳🇮🇳,1
d8573935-81c0-4c7c-b747-0f663bcc7948,"Glitchy login this past few weeks. And the reviewers of facebook seems making the judgement based on their own opinion, My past review of a post of potential scammers and post with content of bullying was denied. But a simple post that has no attack or bad intention towards other people (even the category does not match to the content), they still approved it. Facebook company should look into their reviewers, they are not following community standards, they are following their own opinion.",2
3acce4d8-be74-4d04-a35a-2e7d2019df71,Love you,5
64d640a6-7fc5-4852-80bc-15756c186c9b,Karankumar,4
11ef19fa-3562-4ceb-b3ce-9f7097c21b23,dilli ram giri,1
7d919800-aded-4aec-9f88-990312625a99,It hasn't been a good being on Facebook all they want to do is play games and not add no new post of all my friends and family I see the same old post for 7/8 days and I wanted to add Martha Ray cooking show but there's no way to do it and I'm sick and tired of seeing the same story go on and on and on how about fixing my problem with my Facebook page I'm sick of it it's very bad you have to see the same post for 7-8 days I want my Facebook page fixed,1
59ede4c0-4c57-4f0d-9cd1-009f3d9ad361,Facebook is just a bunch of meams and people hate on each other.,1
05271d16-6377-4d1a-b567-08fd4b213569,I yyy,4
01a5dad9-c740-43fc-9686-53bdc7c7011a,Good,5
